id,bc,f1_type,f1_start,f1_stop,f1_init,f1_final
Storage-bc05-s1-010,5,1,181,672,0,0.24
Storage-bc05-s1-011,5,2,161,672,0,0.89
Storage-bc05-s1-012,5,1,83,672,0,0.38
Storage-bc05-s1-013,5,2,248,672,0,0.05
Storage-bc05-s1-014,5,1,454,672,0,0.31
Storage-bc05-s1-015,5,1,542,672,0,0.46
Storage-bc05-s1-016,5,1,226,672,0,0.32
Storage-bc05-s1-017,5,1,348,672,0,0.48
Storage-bc05-s1-018,5,2,378,672,0,0.44
Storage-bc05-s1-019,5,1,417,672,0,0.21
Storage-bc05-s1-020,5,2,8,672,0,0.39
Storage-bc05-s1-021,5,1,432,672,0,0.02
Storage-bc05-s1-022,5,1,238,672,0,0.2
Storage-bc05-s1-023,5,2,247,672,0,0.15
Storage-bc05-s1-024,5,1,188,672,0,0.5
Storage-bc05-s1-025,5,1,433,672,0,0.1
Storage-bc05-s1-026,5,1,54,672,0,0.08
Storage-bc05-s1-027,5,2,391,672,0,0.51
Storage-bc05-s1-028,5,1,201,672,0,0.4
Storage-bc05-s1-029,5,1,225,672,0,0.7
Storage-bc05-s1-030,5,1,438,672,0,0.41
Storage-bc05-s1-031,5,2,463,672,0,0.26
Storage-bc05-s1-032,5,1,465,672,0,0.08
Storage-bc05-s1-033,5,1,170,672,0,0.44
Storage-bc05-s1-034,5,2,174,672,0,0.25
Storage-bc05-s1-035,5,1,405,672,0,0.71
Storage-bc05-s1-036,5,1,308,672,0,0.11
Storage-bc05-s1-037,5,2,206,672,0,0.11
Storage-bc05-s1-038,5,2,151,672,0,0.24
Storage-bc05-s1-039,5,1,132,672,0,0.46
Storage-bc05-s1-040,5,1,394,672,0,0.18
Storage-bc05-s1-041,5,1,119,672,0,0.07
Storage-bc05-s1-042,5,2,407,672,0,0.16
Storage-bc05-s1-043,5,2,571,672,0,0.08
Storage-bc05-s1-044,5,1,54,672,0,0.05
Storage-bc05-s1-045,5,2,327,672,0,0.28
Storage-bc05-s1-046,5,2,529,672,0,0.02
Storage-bc05-s1-047,5,2,484,672,0,0.33
Storage-bc05-s1-048,5,1,465,672,0,0.33
Storage-bc05-s1-049,5,1,41,672,0,0.23
Storage-bc05-s1-050,5,1,161,672,0,0.2
Storage-bc05-s1-051,5,1,342,672,0,0.36
Storage-bc05-s1-052,5,1,624,672,0,0.25
Storage-bc05-s1-053,5,2,270,672,0,0.51
Storage-bc05-s1-054,5,2,408,672,0,0.29
Storage-bc05-s1-055,5,2,465,672,0,0.14
Storage-bc05-s1-056,5,1,171,672,0,0.5
Storage-bc05-s1-057,5,1,246,672,0,0.1
Storage-bc05-s1-058,5,1,180,672,0,0.05
Storage-bc05-s1-059,5,1,123,672,0,0.11
Storage-bc05-s1-060,5,2,221,672,0,0.07
Storage-bc05-s1-061,5,2,304,672,0,0.48
Storage-bc05-s1-062,5,2,69,672,0,0.4
Storage-bc05-s1-063,5,2,447,672,0,0.32
Storage-bc05-s1-064,5,2,508,672,0,0.34
Storage-bc05-s1-065,5,1,537,672,0,0.6
Storage-bc05-s1-066,5,2,170,672,0,0.09
Storage-bc05-s1-067,5,1,472,672,0,0.23
Storage-bc05-s1-068,5,2,581,672,0,0.24
Storage-bc05-s1-069,5,1,344,672,0,0.62
Storage-bc05-s1-070,5,2,405,672,0,0.04
Storage-bc05-s1-071,5,2,456,672,0,0.11
Storage-bc05-s1-072,5,1,424,672,0,0.11
Storage-bc05-s1-073,5,2,115,672,0,0.02
Storage-bc05-s1-074,5,1,479,672,0,0.03
Storage-bc05-s1-075,5,2,267,672,0,0.08
Storage-bc05-s1-076,5,2,14,672,0,0.14
Storage-bc05-s1-077,5,1,211,672,0,0.21
Storage-bc05-s1-078,5,1,281,672,0,0.2
Storage-bc05-s1-079,5,1,460,672,0,0.14
Storage-bc05-s1-080,5,1,508,672,0,0.16
Storage-bc05-s1-081,5,1,183,672,0,0.54
Storage-bc05-s1-082,5,1,553,672,0,0.01
Storage-bc05-s1-083,5,1,416,672,0,0.26
Storage-bc05-s1-084,5,1,51,672,0,0.35
Storage-bc05-s1-085,5,2,284,672,0,0.4
Storage-bc05-s1-086,5,1,39,672,0,0.18
Storage-bc05-s1-087,5,2,295,672,0,0.36
Storage-bc05-s1-088,5,1,589,672,0,0.12
Storage-bc05-s1-089,5,2,359,672,0,0.21
Storage-bc05-s1-090,5,2,363,672,0,0.3
Storage-bc05-s1-091,5,2,468,672,0,0.32
Storage-bc05-s1-092,5,1,5,672,0,0.35
Storage-bc05-s1-093,5,1,464,672,0,0.27
Storage-bc05-s1-094,5,1,159,672,0,0.02
Storage-bc05-s1-095,5,2,88,672,0,0.12
Storage-bc05-s1-096,5,2,126,672,0,0.32
Storage-bc05-s1-097,5,1,175,672,0,0.3
Storage-bc05-s1-098,5,2,258,672,0,0.25
Storage-bc05-s1-099,5,1,344,672,0,0.5
Storage-bc06-s0-000,6,0,0,0,0,0.0
Storage-bc06-s1-000,6,2,327,672,0,0.24
Storage-bc06-s1-001,6,1,520,672,0,0.24
Storage-bc06-s1-002,6,1,422,672,0,0.04
Storage-bc06-s1-003,6,1,275,672,0,0.23
Storage-bc06-s1-004,6,1,53,672,0,0.13
Storage-bc06-s1-005,6,1,482,672,0,0.19
Storage-bc06-s1-006,6,1,373,672,0,0.26
Storage-bc06-s1-007,6,2,666,672,0,0.04
Storage-bc06-s1-008,6,1,549,672,0,0.02
Storage-bc06-s1-009,6,1,424,672,0,0.3
Storage-bc06-s1-010,6,2,590,672,0,0.18
Storage-bc06-s1-011,6,2,618,672,0,0.17
Storage-bc06-s1-012,6,2,228,672,0,0.07
Storage-bc06-s1-013,6,1,87,672,0,0.26
Storage-bc06-s1-014,6,2,383,672,0,0.35
Storage-bc06-s1-015,6,1,373,672,0,0.34
Storage-bc06-s1-016,6,2,429,672,0,0.05
Storage-bc06-s1-017,6,1,54,672,0,0.18
Storage-bc06-s1-018,6,2,607,672,0,0.21
Storage-bc06-s1-019,6,1,368,672,0,0.04
Storage-bc06-s1-020,6,2,75,672,0,0.13
Storage-bc06-s1-021,6,2,94,672,0,0.11
Storage-bc06-s1-022,6,1,656,672,0,0.46
Storage-bc06-s1-023,6,2,530,672,0,0.23
Storage-bc06-s1-024,6,2,119,672,0,0.24
Storage-bc06-s1-025,6,1,643,672,0,0.21
Storage-bc06-s1-026,6,1,315,672,0,0.43
Storage-bc06-s1-027,6,2,498,672,0,0.09
Storage-bc06-s1-028,6,1,149,672,0,0.16
Storage-bc06-s1-029,6,1,231,672,0,0.35
Storage-bc06-s1-030,6,1,46,672,0,0.09
Storage-bc06-s1-031,6,1,163,672,0,0.19
Storage-bc06-s1-032,6,2,198,672,0,0.44
Storage-bc06-s1-033,6,2,332,672,0,0.27
Storage-bc06-s1-034,6,1,661,672,0,0.1
Storage-bc06-s1-035,6,2,465,672,0,0.48
Storage-bc06-s1-036,6,1,199,672,0,0.03
Storage-bc06-s1-037,6,1,505,672,0,0.13
Storage-bc06-s1-038,6,1,601,672,0,0.1
Storage-bc06-s1-039,6,2,663,672,0,0.18
Storage-bc06-s1-040,6,1,343,672,0,0.14
Storage-bc06-s1-041,6,2,208,672,0,0.18
Storage-bc06-s1-042,6,2,218,672,0,0.21
Storage-bc06-s1-043,6,2,154,672,0,0.24
Storage-bc06-s1-044,6,1,182,672,0,0.54
Storage-bc06-s1-045,6,1,404,672,0,0.19
Storage-bc06-s1-046,6,1,263,672,0,0.03
Storage-bc06-s1-047,6,1,263,672,0,0.17
Storage-bc06-s1-048,6,2,45,672,0,0.16
Storage-bc06-s1-049,6,2,471,672,0,0.31
Storage-bc06-s1-050,6,1,630,672,0,0.13
Storage-bc06-s1-051,6,1,512,672,0,0.25
Storage-bc06-s1-052,6,1,592,672,0,0.15
Storage-bc06-s1-053,6,2,80,672,0,0.54
Storage-bc06-s1-054,6,1,346,672,0,0.04
Storage-bc06-s1-055,6,1,324,672,0,0.07
Storage-bc06-s1-056,6,1,494,672,0,0.38
Storage-bc06-s1-057,6,1,670,672,0,0.13
Storage-bc06-s1-058,6,1,370,672,0,0.29
Storage-bc06-s1-059,6,1,538,672,0,0.32
Storage-bc06-s1-060,6,2,106,672,0,0.02
Storage-bc06-s1-061,6,2,165,672,0,0.3
Storage-bc06-s1-062,6,2,137,672,0,0.09
Storage-bc06-s1-063,6,2,17,672,0,0.4
Storage-bc06-s1-064,6,1,261,672,0,0.01
Storage-bc06-s1-065,6,2,137,672,0,0.07
Storage-bc06-s1-066,6,1,143,672,0,0.01
Storage-bc06-s1-067,6,2,492,672,0,0.28
Storage-bc06-s1-068,6,1,376,672,0,0.05
Storage-bc06-s1-069,6,2,499,672,0,0.04
Storage-bc06-s1-070,6,2,596,672,0,0.04
Storage-bc06-s1-071,6,1,209,672,0,0.28
Storage-bc06-s1-072,6,1,643,672,0,0.19
Storage-bc06-s1-073,6,1,588,672,0,0.02
Storage-bc06-s1-074,6,2,298,672,0,0.17
Storage-bc06-s1-075,6,1,126,672,0,0.36
Storage-bc06-s1-076,6,1,545,672,0,0.34
Storage-bc06-s1-077,6,2,411,672,0,0.31
Storage-bc06-s1-078,6,2,205,672,0,0.16
Storage-bc06-s1-079,6,1,338,672,0,0.1
Storage-bc06-s1-080,6,2,291,672,0,0.16
Storage-bc06-s1-081,6,1,577,672,0,0.47
Storage-bc06-s1-082,6,1,461,672,0,0.38
Storage-bc06-s1-083,6,2,623,672,0,0.28
Storage-bc06-s1-084,6,1,58,672,0,0.3
Storage-bc06-s1-085,6,1,141,672,0,0.56
Storage-bc06-s1-086,6,1,521,672,0,0.47
Storage-bc06-s1-087,6,1,663,672,0,0.16
Storage-bc06-s1-088,6,1,648,672,0,0.2
Storage-bc06-s1-089,6,1,199,672,0,0.37
Storage-bc06-s1-090,6,2,58,672,0,0.45
Storage-bc06-s1-091,6,1,491,672,0,0.04
Storage-bc06-s1-092,6,2,100,672,0,0.03
Storage-bc06-s1-093,6,2,19,672,0,0.11
Storage-bc06-s1-094,6,1,159,672,0,0.3
Storage-bc06-s1-095,6,1,485,672,0,0.15
Storage-bc06-s1-096,6,2,444,672,0,0.23
Storage-bc06-s1-097,6,2,308,672,0,0.5
Storage-bc06-s1-098,6,1,603,672,0,0.58
Storage-bc06-s1-099,6,2,278,672,0,0.21
Storage-bc07-s0-000,7,0,0,0,0,0.0
Storage-bc07-s1-000,7,1,496,672,0,0.17
Storage-bc07-s1-001,7,1,182,672,0,0.56
Storage-bc07-s1-002,7,1,193,672,0,0.02
Storage-bc07-s1-003,7,2,465,672,0,0.33
Storage-bc07-s1-004,7,2,572,672,0,0.17
Storage-bc07-s1-005,7,1,115,672,0,0.61
Storage-bc07-s1-006,7,1,167,672,0,0.07
Storage-bc07-s1-007,7,2,250,672,0,0.15
Storage-bc07-s1-008,7,2,581,672,0,0.31
Storage-bc07-s1-009,7,2,224,672,0,0.06
Storage-bc07-s1-010,7,1,270,672,0,0.35
Storage-bc07-s1-011,7,1,102,672,0,0.35
Storage-bc07-s1-012,7,2,167,672,0,0.18
Storage-bc07-s1-013,7,2,213,672,0,0.23
Storage-bc07-s1-014,7,2,146,672,0,0.24
Storage-bc07-s1-015,7,1,1,672,0,0.14
Storage-bc07-s1-016,7,1,72,672,0,0.11
Storage-bc07-s1-017,7,2,384,672,0,0.48
Storage-bc07-s1-018,7,1,8,672,0,0.16
Storage-bc07-s1-019,7,2,404,672,0,0.02
Storage-bc07-s1-020,7,2,50,672,0,0.13
Storage-bc07-s1-021,7,1,258,672,0,0.22
Storage-bc07-s1-022,7,1,167,672,0,0.45
Storage-bc07-s1-023,7,2,487,672,0,0.34
Storage-bc07-s1-024,7,1,519,672,0,0.03
Storage-bc07-s1-025,7,1,211,672,0,0.08
Storage-bc07-s1-026,7,1,26,672,0,0.27
Storage-bc07-s1-027,7,2,249,672,0,0.28
Storage-bc07-s1-028,7,2,668,672,0,0.31
Storage-bc07-s1-029,7,1,385,672,0,0.28
Storage-bc07-s1-030,7,2,514,672,0,0.14
Storage-bc07-s1-031,7,2,160,672,0,0.36
Storage-bc07-s1-032,7,1,348,672,0,0.2
Storage-bc07-s1-033,7,2,478,672,0,0.04
Storage-bc07-s1-034,7,1,142,672,0,0.18
Storage-bc07-s1-035,7,1,464,672,0,0.06
Storage-bc07-s1-036,7,2,355,672,0,0.3
Storage-bc07-s1-037,7,1,443,672,0,0.28
Storage-bc07-s1-038,7,2,362,672,0,0.2
Storage-bc07-s1-039,7,2,136,672,0,0.14
Storage-bc07-s1-040,7,1,658,672,0,0.33
Storage-bc07-s1-041,7,1,383,672,0,0.29
Storage-bc07-s1-042,7,1,359,672,0,0.3
Storage-bc07-s1-043,7,1,440,672,0,0.15
Storage-bc07-s1-044,7,2,314,672,0,0.12
Storage-bc07-s1-045,7,1,386,672,0,0.17
Storage-bc07-s1-046,7,1,452,672,0,0.07
Storage-bc07-s1-047,7,2,553,672,0,0.2
Storage-bc07-s1-048,7,2,434,672,0,0.26
Storage-bc07-s1-049,7,1,446,672,0,0.04
Storage-bc07-s1-050,7,2,302,672,0,0.64
Storage-bc07-s1-051,7,2,419,672,0,0.19
Storage-bc07-s1-052,7,2,109,672,0,0.34
Storage-bc07-s1-053,7,1,351,672,0,0.33
Storage-bc07-s1-054,7,1,461,672,0,0.2
Storage-bc07-s1-055,7,2,214,672,0,0.05
Storage-bc07-s1-056,7,1,494,672,0,0.47
Storage-bc07-s1-057,7,2,17,672,0,0.07
Storage-bc07-s1-058,7,2,332,672,0,0.14
Storage-bc07-s1-059,7,1,604,672,0,0.02
Storage-bc07-s1-060,7,2,413,672,0,0.58
Storage-bc07-s1-061,7,2,360,672,0,0.11
Storage-bc07-s1-062,7,2,273,672,0,0.15
Storage-bc07-s1-063,7,1,149,672,0,0.19
Storage-bc07-s1-064,7,1,318,672,0,0.21
Storage-bc07-s1-065,7,1,573,672,0,0.46
Storage-bc07-s1-066,7,1,535,672,0,0.07
Storage-bc07-s1-067,7,2,575,672,0,0.04
Storage-bc07-s1-068,7,1,374,672,0,0.35
Storage-bc07-s1-069,7,1,452,672,0,0.31
Storage-bc07-s1-070,7,2,62,672,0,0.29
Storage-bc07-s1-071,7,2,506,672,0,0.1
Storage-bc07-s1-072,7,1,39,672,0,0.64
Storage-bc07-s1-073,7,1,229,672,0,0.02
Storage-bc07-s1-074,7,1,183,672,0,0.18
Storage-bc07-s1-075,7,1,137,672,0,0.37
Storage-bc07-s1-076,7,2,31,672,0,0.04
Storage-bc07-s1-077,7,2,361,672,0,0.15
Storage-bc07-s1-078,7,2,90,672,0,0.31
Storage-bc07-s1-079,7,2,70,672,0,0.16
Storage-bc07-s1-080,7,2,147,672,0,0.22
Storage-bc07-s1-081,7,1,422,672,0,0.47
Storage-bc07-s1-082,7,1,567,672,0,0.13
Storage-bc07-s1-083,7,1,635,672,0,0.19
Storage-bc07-s1-084,7,2,164,672,0,0.2
Storage-bc07-s1-085,7,2,282,672,0,0.21
Storage-bc07-s1-086,7,1,582,672,0,0.25
Storage-bc07-s1-087,7,1,283,672,0,0.12
Storage-bc07-s1-088,7,1,409,672,0,0.12
Storage-bc07-s1-089,7,1,150,672,0,0.24
Storage-bc07-s1-090,7,1,194,672,0,0.03
Storage-bc07-s1-091,7,1,645,672,0,0.08
Storage-bc07-s1-092,7,1,138,672,0,0.22
Storage-bc07-s1-093,7,2,245,672,0,0.57
Storage-bc07-s1-094,7,1,580,672,0,0.05
Storage-bc07-s1-095,7,2,352,672,0,0.11
Storage-bc07-s1-096,7,1,388,672,0,0.24
Storage-bc07-s1-097,7,2,67,672,0,0.1
Storage-bc07-s1-098,7,1,612,672,0,0.16
Storage-bc07-s1-099,7,1,207,672,0,0.07
Storage-bc08-s0-000,8,0,0,0,0,0.0
Storage-bc08-s1-000,8,1,9,672,0,0.1
Storage-bc08-s1-001,8,2,544,672,0,0.04
Storage-bc08-s1-002,8,1,309,672,0,0.28
Storage-bc08-s1-003,8,1,350,672,0,0.19
Storage-bc08-s1-004,8,1,25,672,0,0.12
Storage-bc08-s1-005,8,1,23,672,0,0.28
Storage-bc08-s1-006,8,1,459,672,0,0.04
Storage-bc08-s1-007,8,2,572,672,0,0.22
Storage-bc08-s1-008,8,2,248,672,0,0.02
Storage-bc08-s1-009,8,1,91,672,0,0.38
Storage-bc08-s1-010,8,2,37,672,0,0.38
Storage-bc08-s1-011,8,2,248,672,0,0.19
Storage-bc08-s1-012,8,2,568,672,0,0.29
Storage-bc08-s1-013,8,1,411,672,0,0.45
Storage-bc08-s1-014,8,2,228,672,0,0.62
Storage-bc08-s1-015,8,1,322,672,0,0.3
Storage-bc08-s1-016,8,1,360,672,0,0.51
Storage-bc08-s1-017,8,1,184,672,0,0.25
Storage-bc08-s1-018,8,2,398,672,0,0.16
Storage-bc08-s1-019,8,1,125,672,0,0.3
Storage-bc08-s1-020,8,1,150,672,0,0.24
Storage-bc08-s1-021,8,2,127,672,0,0.12
Storage-bc08-s1-022,8,2,482,672,0,0.05
Storage-bc08-s1-023,8,1,304,672,0,0.31
Storage-bc08-s1-024,8,1,133,672,0,0.01
Storage-bc08-s1-025,8,1,511,672,0,0.73
Storage-bc08-s1-026,8,1,118,672,0,0.01
Storage-bc08-s1-027,8,1,259,672,0,0.26
Storage-bc08-s1-028,8,1,361,672,0,0.5
Storage-bc08-s1-029,8,1,208,672,0,0.25
Storage-bc08-s1-030,8,2,566,672,0,0.33
Storage-bc08-s1-031,8,2,617,672,0,0.24
Storage-bc08-s1-032,8,1,190,672,0,0.24
Storage-bc08-s1-033,8,1,374,672,0,0.31
Storage-bc08-s1-034,8,1,498,672,0,0.04
Storage-bc08-s1-035,8,1,431,672,0,0.04
Storage-bc08-s1-036,8,2,111,672,0,0.23
Storage-bc08-s1-037,8,2,277,672,0,0.23
Storage-bc08-s1-038,8,2,334,672,0,0.06
Storage-bc08-s1-039,8,1,84,672,0,0.21
Storage-bc08-s1-040,8,1,366,672,0,0.32
Storage-bc08-s1-041,8,2,309,672,0,0.59
Storage-bc08-s1-042,8,1,470,672,0,0.15
Storage-bc08-s1-043,8,2,242,672,0,0.14
Storage-bc08-s1-044,8,2,205,672,0,0.05
Storage-bc08-s1-045,8,2,533,672,0,0.01
Storage-bc08-s1-046,8,2,505,672,0,0.18
Storage-bc08-s1-047,8,1,42,672,0,0.02
Storage-bc08-s1-048,8,2,384,672,0,0.22
Storage-bc08-s1-049,8,2,483,672,0,0.18
Storage-bc08-s1-050,8,1,260,672,0,0.03
Storage-bc08-s1-051,8,2,233,672,0,0.62
Storage-bc08-s1-052,8,2,508,672,0,0.33
Storage-bc08-s1-053,8,1,602,672,0,0.05
Storage-bc08-s1-054,8,2,21,672,0,0.48
Storage-bc08-s1-055,8,1,591,672,0,0.23
Storage-bc08-s1-056,8,1,203,672,0,0.39
Storage-bc08-s1-057,8,2,199,672,0,0.11
Storage-bc08-s1-058,8,2,299,672,0,0.2
Storage-bc08-s1-059,8,1,504,672,0,0.56
Storage-bc08-s1-060,8,1,384,672,0,0.18
Storage-bc08-s1-061,8,1,190,672,0,0.4
Storage-bc08-s1-062,8,2,215,672,0,0.08
Storage-bc08-s1-063,8,1,363,672,0,0.27
Storage-bc08-s1-064,8,1,162,672,0,0.44
Storage-bc08-s1-065,8,1,429,672,0,0.53
Storage-bc08-s1-066,8,1,478,672,0,0.39
Storage-bc08-s1-067,8,2,414,672,0,0.37
Storage-bc08-s1-068,8,2,30,672,0,0.38
Storage-bc08-s1-069,8,2,642,672,0,0.2
Storage-bc08-s1-070,8,1,241,672,0,0.01
Storage-bc08-s1-071,8,2,307,672,0,0.26
Storage-bc08-s1-072,8,2,332,672,0,0.2
Storage-bc08-s1-073,8,2,522,672,0,0.54
Storage-bc08-s1-074,8,2,494,672,0,0.1
Storage-bc08-s1-075,8,1,592,672,0,0.48
Storage-bc08-s1-076,8,1,221,672,0,0.12
Storage-bc08-s1-077,8,1,358,672,0,0.12
Storage-bc08-s1-078,8,2,220,672,0,0.05
Storage-bc08-s1-079,8,1,161,672,0,0.62
Storage-bc08-s1-080,8,2,393,672,0,0.33
Storage-bc08-s1-081,8,1,203,672,0,0.2
Storage-bc08-s1-082,8,2,591,672,0,0.21
Storage-bc08-s1-083,8,1,449,672,0,0.3
Storage-bc08-s1-084,8,1,394,672,0,0.75
Storage-bc08-s1-085,8,2,264,672,0,0.01
Storage-bc08-s1-086,8,2,45,672,0,0.42
Storage-bc08-s1-087,8,1,378,672,0,0.45
Storage-bc08-s1-088,8,2,567,672,0,0.42
Storage-bc08-s1-089,8,1,401,672,0,0.12
Storage-bc08-s1-090,8,1,558,672,0,0.15
Storage-bc08-s1-091,8,2,491,672,0,0.14
Storage-bc08-s1-092,8,1,231,672,0,0.25
Storage-bc08-s1-093,8,1,211,672,0,0.32
Storage-bc08-s1-094,8,2,358,672,0,0.24
Storage-bc08-s1-095,8,1,113,672,0,0.67
Storage-bc08-s1-096,8,2,317,672,0,0.52
Storage-bc08-s1-097,8,2,469,672,0,0.13
Storage-bc08-s1-098,8,2,432,672,0,0.58
Storage-bc08-s1-099,8,2,512,672,0,0.55
Storage-bc09-s0-000,9,0,0,0,0,0.0
Storage-bc09-s1-000,9,2,373,672,0,0.54
Storage-bc09-s1-001,9,1,212,672,0,0.45
Storage-bc09-s1-002,9,2,355,672,0,0.18
Storage-bc09-s1-003,9,1,566,672,0,0.01
Storage-bc09-s1-004,9,1,513,672,0,0.51
Storage-bc09-s1-005,9,1,337,672,0,0.29
Storage-bc09-s1-006,9,1,465,672,0,0.75
Storage-bc09-s1-007,9,1,184,672,0,0.07
Storage-bc09-s1-008,9,1,356,672,0,0.1
Storage-bc09-s1-009,9,1,576,672,0,0.01
Storage-bc09-s1-010,9,1,106,672,0,0.58
Storage-bc09-s1-011,9,2,25,672,0,0.11
Storage-bc09-s1-012,9,2,604,672,0,0.65
Storage-bc09-s1-013,9,2,533,672,0,0.23
Storage-bc09-s1-014,9,2,383,672,0,0.2
Storage-bc09-s1-015,9,2,566,672,0,0.21
Storage-bc09-s1-016,9,1,568,672,0,0.31
Storage-bc09-s1-017,9,2,196,672,0,0.08
Storage-bc09-s1-018,9,1,520,672,0,0.06
Storage-bc09-s1-019,9,2,433,672,0,0.42
Storage-bc09-s1-020,9,1,456,672,0,0.26
Storage-bc09-s1-021,9,2,371,672,0,0.31
Storage-bc09-s1-022,9,2,511,672,0,0.13
Storage-bc09-s1-023,9,2,373,672,0,0.58
Storage-bc09-s1-024,9,1,242,672,0,0.15
Storage-bc09-s1-025,9,2,516,672,0,0.24
Storage-bc09-s1-026,9,1,501,672,0,0.38
Storage-bc09-s1-027,9,2,100,672,0,0.15
Storage-bc09-s1-028,9,1,356,672,0,0.16
Storage-bc09-s1-029,9,1,385,672,0,0.11
Storage-bc09-s1-030,9,1,356,672,0,0.74
Storage-bc09-s1-031,9,1,99,672,0,0.2
Storage-bc09-s1-032,9,1,645,672,0,0.19
Storage-bc09-s1-033,9,1,18,672,0,0.49
Storage-bc09-s1-034,9,2,559,672,0,0.02
Storage-bc09-s1-035,9,1,573,672,0,0.26
Storage-bc09-s1-036,9,2,102,672,0,0.26
Storage-bc09-s1-037,9,2,442,672,0,0.19
Storage-bc09-s1-038,9,1,432,672,0,0.15
Storage-bc09-s1-039,9,2,392,672,0,0.62
Storage-bc09-s1-040,9,1,132,672,0,0.19
Storage-bc09-s1-041,9,2,95,672,0,0.56
Storage-bc09-s1-042,9,1,504,672,0,0.62
Storage-bc09-s1-043,9,2,518,672,0,0.0
Storage-bc09-s1-044,9,2,329,672,0,0.08
Storage-bc09-s1-045,9,1,518,672,0,0.19
Storage-bc09-s1-046,9,1,585,672,0,0.09
Storage-bc09-s1-047,9,1,53,672,0,0.05
Storage-bc09-s1-048,9,2,642,672,0,0.29
Storage-bc09-s1-049,9,1,254,672,0,0.08
Storage-bc09-s1-050,9,2,54,672,0,0.18
Storage-bc09-s1-051,9,2,215,672,0,0.47
Storage-bc09-s1-052,9,2,36,672,0,0.29
Storage-bc09-s1-053,9,1,494,672,0,0.18
Storage-bc09-s1-054,9,1,127,672,0,0.28
Storage-bc09-s1-055,9,2,265,672,0,0.19
Storage-bc09-s1-056,9,2,332,672,0,0.21
Storage-bc09-s1-057,9,1,119,672,0,0.22
Storage-bc09-s1-058,9,1,306,672,0,0.38
Storage-bc09-s1-059,9,2,389,672,0,0.37
Storage-bc09-s1-060,9,1,459,672,0,0.19
Storage-bc09-s1-061,9,2,58,672,0,0.52
Storage-bc09-s1-062,9,2,100,672,0,0.31
Storage-bc09-s1-063,9,2,260,672,0,0.0
Storage-bc09-s1-064,9,2,617,672,0,0.28
Storage-bc09-s1-065,9,2,29,672,0,0.22
Storage-bc09-s1-066,9,1,3,672,0,0.06
Storage-bc09-s1-067,9,2,529,672,0,0.1
Storage-bc09-s1-068,9,1,181,672,0,0.05
Storage-bc09-s1-069,9,2,148,672,0,0.32
Storage-bc09-s1-070,9,1,153,672,0,0.66
Storage-bc09-s1-071,9,1,512,672,0,0.12
Storage-bc09-s1-072,9,2,239,672,0,0.45
Storage-bc09-s1-073,9,2,404,672,0,0.16
Storage-bc09-s1-074,9,2,515,672,0,0.33
Storage-bc09-s1-075,9,2,1,672,0,0.14
Storage-bc09-s1-076,9,1,287,672,0,0.06
Storage-bc09-s1-077,9,2,533,672,0,0.1
Storage-bc09-s1-078,9,1,547,672,0,0.12
Storage-bc09-s1-079,9,2,411,672,0,0.22
Storage-bc09-s1-080,9,1,332,672,0,0.01
Storage-bc09-s1-081,9,2,488,672,0,0.42
Storage-bc09-s1-082,9,1,98,672,0,0.21
Storage-bc09-s1-083,9,1,491,672,0,0.12
Storage-bc09-s1-084,9,1,246,672,0,0.09
Storage-bc09-s1-085,9,1,308,672,0,0.07
Storage-bc09-s1-086,9,1,393,672,0,0.15
Storage-bc09-s1-087,9,1,596,672,0,0.31
Storage-bc09-s1-088,9,1,145,672,0,0.31
Storage-bc09-s1-089,9,2,62,672,0,0.19
Storage-bc09-s1-090,9,2,539,672,0,0.18
Storage-bc09-s1-091,9,1,393,672,0,0.32
Storage-bc09-s1-092,9,2,438,672,0,0.07
Storage-bc09-s1-093,9,1,71,672,0,0.18
Storage-bc09-s1-094,9,1,32,672,0,0.2
Storage-bc09-s1-095,9,1,283,672,0,0.11
Storage-bc09-s1-096,9,2,112,672,0,0.2
Storage-bc09-s1-097,9,1,670,672,0,0.21
Storage-bc09-s1-098,9,2,546,672,0,0.18
Storage-bc09-s1-099,9,2,130,672,0,0.01
Storage-bc10-s0-000,10,0,0,0,0,0.0
Storage-bc10-s1-000,10,2,92,672,0,0.29
Storage-bc10-s1-001,10,1,626,672,0,0.06
Storage-bc10-s1-002,10,2,6,672,0,0.05
Storage-bc10-s1-003,10,2,137,672,0,0.16
Storage-bc10-s1-004,10,1,119,672,0,0.07
Storage-bc10-s1-005,10,2,626,672,0,0.09
Storage-bc10-s1-006,10,1,564,672,0,0.34
Storage-bc10-s1-007,10,2,591,672,0,0.25
Storage-bc10-s1-008,10,1,235,672,0,0.22
Storage-bc10-s1-009,10,2,418,672,0,0.09
Storage-bc10-s1-010,10,1,540,672,0,0.48
Storage-bc10-s1-011,10,2,57,672,0,0.14
Storage-bc10-s1-012,10,2,63,672,0,0.03
Storage-bc10-s1-013,10,1,494,672,0,0.12
Storage-bc10-s1-014,10,2,409,672,0,0.12
Storage-bc10-s1-015,10,1,513,672,0,0.39
Storage-bc10-s1-016,10,1,534,672,0,0.31
Storage-bc10-s1-017,10,1,39,672,0,0.21
Storage-bc10-s1-018,10,1,571,672,0,0.17
Storage-bc10-s1-019,10,2,69,672,0,0.22
Storage-bc10-s1-020,10,2,285,672,0,0.55
Storage-bc10-s1-021,10,2,657,672,0,0.08
