id,bc,f1_type,f1_start,f1_stop,f1_init,f1_final
HeatPump-bc04-s1-075,4,1,24,672,0,0.13
HeatPump-bc04-s1-076,4,1,459,672,0,0.46
HeatPump-bc04-s1-077,4,2,221,672,0,0.12
HeatPump-bc04-s1-078,4,2,374,672,0,0.26
HeatPump-bc04-s1-079,4,1,131,672,0,0.48
HeatPump-bc04-s1-080,4,2,394,672,0,0.21
HeatPump-bc04-s1-081,4,1,570,672,0,0.31
HeatPump-bc04-s1-082,4,1,535,672,0,0.05
HeatPump-bc04-s1-083,4,1,367,672,0,0.62
HeatPump-bc04-s1-084,4,1,68,672,0,0.34
HeatPump-bc04-s1-085,4,2,205,672,0,0.05
HeatPump-bc04-s1-086,4,1,662,672,0,0.3
HeatPump-bc04-s1-087,4,1,87,672,0,0.26
HeatPump-bc04-s1-088,4,1,651,672,0,0.29
HeatPump-bc04-s1-089,4,1,272,672,0,0.1
HeatPump-bc04-s1-090,4,1,128,672,0,0.18
HeatPump-bc04-s1-091,4,1,648,672,0,0.07
HeatPump-bc04-s1-092,4,2,178,672,0,0.54
HeatPump-bc04-s1-093,4,1,304,672,0,0.26
HeatPump-bc04-s1-094,4,1,196,672,0,0.05
HeatPump-bc04-s1-095,4,1,169,672,0,0.32
HeatPump-bc04-s1-096,4,1,391,672,0,0.11
HeatPump-bc04-s1-097,4,1,132,672,0,0.49
HeatPump-bc04-s1-098,4,2,118,672,0,0.16
HeatPump-bc04-s1-099,4,2,267,672,0,0.16
HeatPump-bc05-s0-000,5,0,0,0,0,0.0
HeatPump-bc05-s1-000,5,1,599,672,0,0.42
HeatPump-bc05-s1-001,5,1,223,672,0,0.05
HeatPump-bc05-s1-002,5,1,88,672,0,0.05
HeatPump-bc05-s1-003,5,1,410,672,0,0.16
HeatPump-bc05-s1-004,5,1,580,672,0,0.55
HeatPump-bc05-s1-005,5,1,287,672,0,0.37
HeatPump-bc05-s1-006,5,1,419,672,0,0.21
HeatPump-bc05-s1-007,5,2,637,672,0,0.13
HeatPump-bc05-s1-008,5,1,315,672,0,0.36
HeatPump-bc05-s1-009,5,1,476,672,0,0.09
HeatPump-bc05-s1-010,5,2,556,672,0,0.25
HeatPump-bc05-s1-011,5,1,601,672,0,0.52
HeatPump-bc05-s1-012,5,1,15,672,0,0.18
HeatPump-bc05-s1-013,5,2,585,672,0,0.12
HeatPump-bc05-s1-014,5,1,658,672,0,0.21
HeatPump-bc05-s1-015,5,2,631,672,0,0.07
HeatPump-bc05-s1-016,5,2,503,672,0,0.06
HeatPump-bc05-s1-017,5,1,161,672,0,0.08
HeatPump-bc05-s1-018,5,1,60,672,0,0.2
HeatPump-bc05-s1-019,5,1,330,672,0,0.3
HeatPump-bc05-s1-020,5,2,636,672,0,0.17
HeatPump-bc05-s1-021,5,2,441,672,0,0.5
HeatPump-bc05-s1-022,5,1,624,672,0,0.09
HeatPump-bc05-s1-023,5,2,570,672,0,0.21
HeatPump-bc05-s1-024,5,1,388,672,0,0.14
HeatPump-bc05-s1-025,5,2,163,672,0,0.34
HeatPump-bc05-s1-026,5,1,308,672,0,0.31
HeatPump-bc05-s1-027,5,1,368,672,0,0.81
HeatPump-bc05-s1-028,5,2,628,672,0,0.25
HeatPump-bc05-s1-029,5,1,350,672,0,0.57
HeatPump-bc05-s1-030,5,1,494,672,0,0.03
HeatPump-bc05-s1-031,5,2,306,672,0,0.01
HeatPump-bc05-s1-032,5,2,665,672,0,0.05
HeatPump-bc05-s1-033,5,1,118,672,0,0.04
HeatPump-bc05-s1-034,5,2,647,672,0,0.15
HeatPump-bc05-s1-035,5,2,157,672,0,0.09
HeatPump-bc05-s1-036,5,1,328,672,0,0.18
HeatPump-bc05-s1-037,5,1,501,672,0,0.28
HeatPump-bc05-s1-038,5,1,143,672,0,0.52
HeatPump-bc05-s1-039,5,1,161,672,0,0.31
HeatPump-bc05-s1-040,5,1,153,672,0,0.01
HeatPump-bc05-s1-041,5,2,149,672,0,0.03
HeatPump-bc05-s1-042,5,2,379,672,0,0.25
HeatPump-bc05-s1-043,5,1,484,672,0,0.37
HeatPump-bc05-s1-044,5,1,348,672,0,0.35
HeatPump-bc05-s1-045,5,2,55,672,0,0.15
HeatPump-bc05-s1-046,5,2,454,672,0,0.01
HeatPump-bc05-s1-047,5,1,11,672,0,0.17
HeatPump-bc05-s1-048,5,2,57,672,0,0.16
HeatPump-bc05-s1-049,5,1,98,672,0,0.53
HeatPump-bc05-s1-050,5,1,424,672,0,0.17
HeatPump-bc05-s1-051,5,1,500,672,0,0.21
HeatPump-bc05-s1-052,5,2,268,672,0,0.03
HeatPump-bc05-s1-053,5,1,450,672,0,0.12
HeatPump-bc05-s1-054,5,2,293,672,0,0.37
HeatPump-bc05-s1-055,5,1,455,672,0,0.05
HeatPump-bc05-s1-056,5,2,35,672,0,0.19
HeatPump-bc05-s1-057,5,2,193,672,0,0.04
HeatPump-bc05-s1-058,5,1,378,672,0,0.47
HeatPump-bc05-s1-059,5,1,567,672,0,0.39
HeatPump-bc05-s1-060,5,1,344,672,0,0.11
HeatPump-bc05-s1-061,5,2,417,672,0,0.37
HeatPump-bc05-s1-062,5,1,451,672,0,0.49
HeatPump-bc05-s1-063,5,1,462,672,0,0.23
HeatPump-bc05-s1-064,5,1,1,672,0,0.13
HeatPump-bc05-s1-065,5,1,118,672,0,0.36
HeatPump-bc05-s1-066,5,1,174,672,0,0.02
HeatPump-bc05-s1-067,5,2,406,672,0,0.13
HeatPump-bc05-s1-068,5,2,141,672,0,0.34
HeatPump-bc05-s1-069,5,1,399,672,0,0.19
HeatPump-bc05-s1-070,5,1,528,672,0,0.36
HeatPump-bc05-s1-071,5,1,231,672,0,0.14
HeatPump-bc05-s1-072,5,2,445,672,0,0.36
HeatPump-bc05-s1-073,5,1,11,672,0,0.46
HeatPump-bc05-s1-074,5,1,212,672,0,0.32
HeatPump-bc05-s1-075,5,2,145,672,0,0.09
HeatPump-bc05-s1-076,5,2,129,672,0,0.68
HeatPump-bc05-s1-077,5,1,558,672,0,0.28
HeatPump-bc05-s1-078,5,2,610,672,0,0.39
HeatPump-bc05-s1-079,5,1,192,672,0,0.21
HeatPump-bc05-s1-080,5,1,327,672,0,0.12
HeatPump-bc05-s1-081,5,2,615,672,0,0.16
HeatPump-bc05-s1-082,5,1,68,672,0,0.17
HeatPump-bc05-s1-083,5,2,650,672,0,0.29
HeatPump-bc05-s1-084,5,1,470,672,0,0.16
HeatPump-bc05-s1-085,5,2,86,672,0,0.13
HeatPump-bc05-s1-086,5,2,491,672,0,0.5
HeatPump-bc05-s1-087,5,2,557,672,0,0.09
HeatPump-bc05-s1-088,5,2,123,672,0,0.78
HeatPump-bc05-s1-089,5,1,252,672,0,0.15
HeatPump-bc05-s1-090,5,2,579,672,0,0.39
HeatPump-bc05-s1-091,5,1,580,672,0,0.56
HeatPump-bc05-s1-092,5,2,57,672,0,0.0
HeatPump-bc05-s1-093,5,1,416,672,0,0.3
HeatPump-bc05-s1-094,5,1,517,672,0,0.26
HeatPump-bc05-s1-095,5,1,600,672,0,0.29
HeatPump-bc05-s1-096,5,2,25,672,0,0.16
HeatPump-bc05-s1-097,5,1,271,672,0,0.4
HeatPump-bc05-s1-098,5,1,457,672,0,0.17
HeatPump-bc05-s1-099,5,1,491,672,0,0.37
HeatPump-bc06-s0-000,6,0,0,0,0,0.0
HeatPump-bc06-s1-000,6,2,39,672,0,0.0
HeatPump-bc06-s1-001,6,1,282,672,0,0.1
HeatPump-bc06-s1-002,6,2,573,672,0,0.11
HeatPump-bc06-s1-003,6,1,69,672,0,0.12
HeatPump-bc06-s1-004,6,2,627,672,0,0.19
HeatPump-bc06-s1-005,6,2,259,672,0,0.12
HeatPump-bc06-s1-006,6,2,318,672,0,0.13
HeatPump-bc06-s1-007,6,2,513,672,0,0.27
HeatPump-bc06-s1-008,6,1,243,672,0,0.15
HeatPump-bc06-s1-009,6,1,640,672,0,0.54
HeatPump-bc06-s1-010,6,1,261,672,0,0.52
HeatPump-bc06-s1-011,6,1,671,672,0,0.19
HeatPump-bc06-s1-012,6,1,331,672,0,0.14
HeatPump-bc06-s1-013,6,1,598,672,0,0.28
HeatPump-bc06-s1-014,6,1,222,672,0,0.12
HeatPump-bc06-s1-015,6,2,51,672,0,0.29
HeatPump-bc06-s1-016,6,2,27,672,0,0.03
HeatPump-bc06-s1-017,6,2,8,672,0,0.18
HeatPump-bc06-s1-018,6,1,638,672,0,0.74
HeatPump-bc06-s1-019,6,1,253,672,0,0.24
HeatPump-bc06-s1-020,6,2,27,672,0,0.19
HeatPump-bc06-s1-021,6,2,388,672,0,0.56
HeatPump-bc06-s1-022,6,2,278,672,0,0.35
HeatPump-bc06-s1-023,6,2,168,672,0,0.6
HeatPump-bc06-s1-024,6,1,194,672,0,0.09
HeatPump-bc06-s1-025,6,1,548,672,0,0.44
HeatPump-bc06-s1-026,6,2,299,672,0,0.01
HeatPump-bc06-s1-027,6,1,200,672,0,0.21
HeatPump-bc06-s1-028,6,1,643,672,0,0.27
HeatPump-bc06-s1-029,6,1,249,672,0,0.1
HeatPump-bc06-s1-030,6,1,287,672,0,0.02
HeatPump-bc06-s1-031,6,1,576,672,0,0.22
HeatPump-bc06-s1-032,6,2,317,672,0,0.63
HeatPump-bc06-s1-033,6,2,614,672,0,0.3
HeatPump-bc06-s1-034,6,1,478,672,0,0.13
HeatPump-bc06-s1-035,6,1,258,672,0,0.67
HeatPump-bc06-s1-036,6,1,140,672,0,0.18
HeatPump-bc06-s1-037,6,2,366,672,0,0.03
HeatPump-bc06-s1-038,6,1,173,672,0,0.21
HeatPump-bc06-s1-039,6,1,183,672,0,0.15
HeatPump-bc06-s1-040,6,2,502,672,0,0.32
HeatPump-bc06-s1-041,6,1,452,672,0,0.63
HeatPump-bc06-s1-042,6,1,588,672,0,0.04
HeatPump-bc06-s1-043,6,1,565,672,0,0.27
HeatPump-bc06-s1-044,6,1,179,672,0,0.17
HeatPump-bc06-s1-045,6,2,578,672,0,0.3
HeatPump-bc06-s1-046,6,1,326,672,0,0.18
HeatPump-bc06-s1-047,6,1,408,672,0,0.45
HeatPump-bc06-s1-048,6,1,580,672,0,0.43
HeatPump-bc06-s1-049,6,1,27,672,0,0.15
HeatPump-bc06-s1-050,6,2,602,672,0,0.35
HeatPump-bc06-s1-051,6,1,319,672,0,0.21
HeatPump-bc06-s1-052,6,1,529,672,0,0.04
HeatPump-bc06-s1-053,6,2,636,672,0,0.5
HeatPump-bc06-s1-054,6,1,570,672,0,0.28
HeatPump-bc06-s1-055,6,2,197,672,0,0.67
HeatPump-bc06-s1-056,6,2,113,672,0,0.09
HeatPump-bc06-s1-057,6,2,391,672,0,0.05
HeatPump-bc06-s1-058,6,2,32,672,0,0.28
HeatPump-bc06-s1-059,6,1,239,672,0,0.0
HeatPump-bc06-s1-060,6,1,494,672,0,0.01
HeatPump-bc06-s1-061,6,2,522,672,0,0.28
HeatPump-bc06-s1-062,6,1,416,672,0,0.06
HeatPump-bc06-s1-063,6,2,44,672,0,0.02
HeatPump-bc06-s1-064,6,1,112,672,0,0.23
HeatPump-bc06-s1-065,6,2,53,672,0,0.06
HeatPump-bc06-s1-066,6,1,91,672,0,0.02
HeatPump-bc06-s1-067,6,1,67,672,0,0.39
HeatPump-bc06-s1-068,6,2,1,672,0,0.57
HeatPump-bc06-s1-069,6,2,567,672,0,0.06
HeatPump-bc06-s1-070,6,2,193,672,0,0.08
HeatPump-bc06-s1-071,6,2,242,672,0,0.21
HeatPump-bc06-s1-072,6,1,595,672,0,0.03
HeatPump-bc06-s1-073,6,1,604,672,0,0.47
HeatPump-bc06-s1-074,6,1,490,672,0,0.05
HeatPump-bc06-s1-075,6,1,211,672,0,0.29
HeatPump-bc06-s1-076,6,1,284,672,0,0.4
HeatPump-bc06-s1-077,6,2,517,672,0,0.51
HeatPump-bc06-s1-078,6,1,546,672,0,0.19
HeatPump-bc06-s1-079,6,1,133,672,0,0.09
HeatPump-bc06-s1-080,6,2,478,672,0,0.22
HeatPump-bc06-s1-081,6,1,471,672,0,0.28
HeatPump-bc06-s1-082,6,2,523,672,0,0.65
HeatPump-bc06-s1-083,6,1,195,672,0,0.28
HeatPump-bc06-s1-084,6,1,304,672,0,0.16
HeatPump-bc06-s1-085,6,2,570,672,0,0.04
HeatPump-bc06-s1-086,6,2,336,672,0,0.02
HeatPump-bc06-s1-087,6,2,327,672,0,0.11
HeatPump-bc06-s1-088,6,1,96,672,0,0.02
HeatPump-bc06-s1-089,6,2,648,672,0,0.03
HeatPump-bc06-s1-090,6,2,595,672,0,0.04
HeatPump-bc06-s1-091,6,1,23,672,0,0.07
HeatPump-bc06-s1-092,6,1,58,672,0,0.15
HeatPump-bc06-s1-093,6,2,44,672,0,0.26
HeatPump-bc06-s1-094,6,1,484,672,0,0.32
HeatPump-bc06-s1-095,6,2,399,672,0,0.21
HeatPump-bc06-s1-096,6,1,338,672,0,0.03
HeatPump-bc06-s1-097,6,2,519,672,0,0.28
HeatPump-bc06-s1-098,6,2,301,672,0,0.03
HeatPump-bc06-s1-099,6,1,4,672,0,0.44
HeatPump-bc07-s0-000,7,0,0,0,0,0.0
HeatPump-bc07-s1-000,7,1,447,672,0,0.46
HeatPump-bc07-s1-001,7,1,14,672,0,0.15
HeatPump-bc07-s1-002,7,1,239,672,0,0.58
HeatPump-bc07-s1-003,7,1,209,672,0,0.09
HeatPump-bc07-s1-004,7,2,73,672,0,0.24
HeatPump-bc07-s1-005,7,2,373,672,0,0.39
HeatPump-bc07-s1-006,7,2,533,672,0,0.21
HeatPump-bc07-s1-007,7,1,227,672,0,0.68
HeatPump-bc07-s1-008,7,1,535,672,0,0.14
HeatPump-bc07-s1-009,7,1,618,672,0,0.09
HeatPump-bc07-s1-010,7,1,166,672,0,0.34
HeatPump-bc07-s1-011,7,2,665,672,0,0.49
HeatPump-bc07-s1-012,7,2,309,672,0,0.29
HeatPump-bc07-s1-013,7,2,135,672,0,0.47
HeatPump-bc07-s1-014,7,2,391,672,0,0.05
HeatPump-bc07-s1-015,7,1,81,672,0,0.21
HeatPump-bc07-s1-016,7,1,94,672,0,0.05
HeatPump-bc07-s1-017,7,2,212,672,0,0.35
HeatPump-bc07-s1-018,7,2,482,672,0,0.52
HeatPump-bc07-s1-019,7,2,165,672,0,0.25
HeatPump-bc07-s1-020,7,1,557,672,0,0.09
HeatPump-bc07-s1-021,7,2,266,672,0,0.25
HeatPump-bc07-s1-022,7,2,561,672,0,0.14
HeatPump-bc07-s1-023,7,1,521,672,0,0.38
HeatPump-bc07-s1-024,7,1,7,672,0,0.46
HeatPump-bc07-s1-025,7,2,659,672,0,0.21
HeatPump-bc07-s1-026,7,1,264,672,0,0.12
HeatPump-bc07-s1-027,7,2,630,672,0,0.74
HeatPump-bc07-s1-028,7,2,622,672,0,0.28
HeatPump-bc07-s1-029,7,2,41,672,0,0.15
HeatPump-bc07-s1-030,7,1,235,672,0,0.54
HeatPump-bc07-s1-031,7,2,623,672,0,0.02
HeatPump-bc07-s1-032,7,2,131,672,0,0.05
HeatPump-bc07-s1-033,7,1,451,672,0,0.17
HeatPump-bc07-s1-034,7,1,317,672,0,0.07
HeatPump-bc07-s1-035,7,2,535,672,0,0.31
HeatPump-bc07-s1-036,7,1,512,672,0,0.17
HeatPump-bc07-s1-037,7,2,375,672,0,0.02
HeatPump-bc07-s1-038,7,2,420,672,0,0.34
HeatPump-bc07-s1-039,7,2,323,672,0,0.05
HeatPump-bc07-s1-040,7,2,398,672,0,0.23
HeatPump-bc07-s1-041,7,2,175,672,0,0.02
HeatPump-bc07-s1-042,7,2,21,672,0,0.27
HeatPump-bc07-s1-043,7,1,527,672,0,0.57
HeatPump-bc07-s1-044,7,2,372,672,0,0.34
HeatPump-bc07-s1-045,7,2,86,672,0,0.58
HeatPump-bc07-s1-046,7,2,17,672,0,0.33
HeatPump-bc07-s1-047,7,1,527,672,0,0.04
HeatPump-bc07-s1-048,7,2,350,672,0,0.1
HeatPump-bc07-s1-049,7,2,9,672,0,0.4
HeatPump-bc07-s1-050,7,2,137,672,0,0.17
HeatPump-bc07-s1-051,7,2,569,672,0,0.26
HeatPump-bc07-s1-052,7,1,620,672,0,0.4
HeatPump-bc07-s1-053,7,1,629,672,0,0.03
HeatPump-bc07-s1-054,7,2,186,672,0,0.25
HeatPump-bc07-s1-055,7,1,156,672,0,0.17
HeatPump-bc07-s1-056,7,2,211,672,0,0.31
HeatPump-bc07-s1-057,7,2,81,672,0,0.28
HeatPump-bc07-s1-058,7,1,526,672,0,0.35
HeatPump-bc07-s1-059,7,2,493,672,0,0.28
HeatPump-bc07-s1-060,7,2,571,672,0,0.08
HeatPump-bc07-s1-061,7,2,138,672,0,0.08
HeatPump-bc07-s1-062,7,2,358,672,0,0.12
HeatPump-bc07-s1-063,7,2,151,672,0,0.47
HeatPump-bc07-s1-064,7,2,43,672,0,0.02
HeatPump-bc07-s1-065,7,2,218,672,0,0.25
HeatPump-bc07-s1-066,7,2,447,672,0,0.24
HeatPump-bc07-s1-067,7,1,56,672,0,0.17
HeatPump-bc07-s1-068,7,2,269,672,0,0.44
HeatPump-bc07-s1-069,7,1,309,672,0,0.2
HeatPump-bc07-s1-070,7,2,507,672,0,0.54
HeatPump-bc07-s1-071,7,1,589,672,0,0.4
HeatPump-bc07-s1-072,7,1,75,672,0,0.19
HeatPump-bc07-s1-073,7,2,546,672,0,0.1
HeatPump-bc07-s1-074,7,1,615,672,0,0.14
HeatPump-bc07-s1-075,7,2,49,672,0,0.24
HeatPump-bc07-s1-076,7,2,533,672,0,0.16
HeatPump-bc07-s1-077,7,1,247,672,0,0.11
HeatPump-bc07-s1-078,7,1,166,672,0,0.07
HeatPump-bc07-s1-079,7,2,511,672,0,0.28
HeatPump-bc07-s1-080,7,2,614,672,0,0.12
HeatPump-bc07-s1-081,7,2,229,672,0,0.41
HeatPump-bc07-s1-082,7,1,271,672,0,0.19
HeatPump-bc07-s1-083,7,2,339,672,0,0.23
HeatPump-bc07-s1-084,7,2,540,672,0,0.13
HeatPump-bc07-s1-085,7,1,225,672,0,0.22
HeatPump-bc07-s1-086,7,2,478,672,0,0.31
HeatPump-bc07-s1-087,7,2,595,672,0,0.23
HeatPump-bc07-s1-088,7,2,160,672,0,0.14
HeatPump-bc07-s1-089,7,1,284,672,0,0.27
HeatPump-bc07-s1-090,7,2,0,672,0,0.15
HeatPump-bc07-s1-091,7,1,563,672,0,0.09
HeatPump-bc07-s1-092,7,1,33,672,0,0.04
HeatPump-bc07-s1-093,7,2,38,672,0,0.31
HeatPump-bc07-s1-094,7,2,483,672,0,0.75
HeatPump-bc07-s1-095,7,1,234,672,0,0.72
HeatPump-bc07-s1-096,7,2,215,672,0,0.02
HeatPump-bc07-s1-097,7,1,567,672,0,0.29
HeatPump-bc07-s1-098,7,2,60,672,0,0.05
HeatPump-bc07-s1-099,7,2,631,672,0,0.23
HeatPump-bc08-s0-000,8,0,0,0,0,0.0
HeatPump-bc08-s1-000,8,1,312,672,0,0.32
HeatPump-bc08-s1-001,8,1,1,672,0,0.05
HeatPump-bc08-s1-002,8,2,221,672,0,0.3
HeatPump-bc08-s1-003,8,1,350,672,0,0.23
HeatPump-bc08-s1-004,8,1,383,672,0,0.19
HeatPump-bc08-s1-005,8,1,18,672,0,0.32
HeatPump-bc08-s1-006,8,1,553,672,0,0.38
HeatPump-bc08-s1-007,8,1,154,672,0,0.66
HeatPump-bc08-s1-008,8,1,556,672,0,0.36
HeatPump-bc08-s1-009,8,2,196,672,0,0.1
HeatPump-bc08-s1-010,8,2,671,672,0,0.26
HeatPump-bc08-s1-011,8,2,238,672,0,0.02
HeatPump-bc08-s1-012,8,1,551,672,0,0.25
HeatPump-bc08-s1-013,8,1,511,672,0,0.06
HeatPump-bc08-s1-014,8,1,68,672,0,0.14
HeatPump-bc08-s1-015,8,2,343,672,0,0.0
HeatPump-bc08-s1-016,8,1,315,672,0,0.03
HeatPump-bc08-s1-017,8,1,356,672,0,0.06
HeatPump-bc08-s1-018,8,2,481,672,0,0.45
HeatPump-bc08-s1-019,8,2,414,672,0,0.13
HeatPump-bc08-s1-020,8,2,558,672,0,0.25
HeatPump-bc08-s1-021,8,2,203,672,0,0.44
HeatPump-bc08-s1-022,8,2,248,672,0,0.43
HeatPump-bc08-s1-023,8,1,184,672,0,0.31
HeatPump-bc08-s1-024,8,2,187,672,0,0.11
HeatPump-bc08-s1-025,8,1,282,672,0,0.21
HeatPump-bc08-s1-026,8,1,618,672,0,0.39
HeatPump-bc08-s1-027,8,2,481,672,0,0.02
HeatPump-bc08-s1-028,8,1,61,672,0,0.3
HeatPump-bc08-s1-029,8,1,127,672,0,0.3
HeatPump-bc08-s1-030,8,2,507,672,0,0.02
HeatPump-bc08-s1-031,8,1,101,672,0,0.23
HeatPump-bc08-s1-032,8,2,478,672,0,0.01
HeatPump-bc08-s1-033,8,2,413,672,0,0.19
HeatPump-bc08-s1-034,8,1,181,672,0,0.61
HeatPump-bc08-s1-035,8,1,19,672,0,0.16
HeatPump-bc08-s1-036,8,2,493,672,0,0.45
HeatPump-bc08-s1-037,8,1,610,672,0,0.27
HeatPump-bc08-s1-038,8,1,110,672,0,0.13
HeatPump-bc08-s1-039,8,1,624,672,0,0.5
HeatPump-bc08-s1-040,8,2,644,672,0,0.43
HeatPump-bc08-s1-041,8,1,478,672,0,0.45
HeatPump-bc08-s1-042,8,1,390,672,0,0.31
HeatPump-bc08-s1-043,8,1,428,672,0,0.62
HeatPump-bc08-s1-044,8,2,92,672,0,0.01
HeatPump-bc08-s1-045,8,1,30,672,0,0.46
HeatPump-bc08-s1-046,8,2,348,672,0,0.44
HeatPump-bc08-s1-047,8,1,136,672,0,0.17
HeatPump-bc08-s1-048,8,1,128,672,0,0.11
HeatPump-bc08-s1-049,8,1,389,672,0,0.24
HeatPump-bc08-s1-050,8,1,319,672,0,0.26
HeatPump-bc08-s1-051,8,1,237,672,0,0.04
HeatPump-bc08-s1-052,8,2,362,672,0,0.39
HeatPump-bc08-s1-053,8,2,374,672,0,0.06
HeatPump-bc08-s1-054,8,1,56,672,0,0.45
HeatPump-bc08-s1-055,8,2,612,672,0,0.1
HeatPump-bc08-s1-056,8,1,437,672,0,0.0
HeatPump-bc08-s1-057,8,2,152,672,0,0.41
HeatPump-bc08-s1-058,8,1,8,672,0,0.2
HeatPump-bc08-s1-059,8,1,664,672,0,0.02
HeatPump-bc08-s1-060,8,1,193,672,0,0.09
HeatPump-bc08-s1-061,8,2,218,672,0,0.18
HeatPump-bc08-s1-062,8,2,232,672,0,0.17
HeatPump-bc08-s1-063,8,2,0,672,0,0.39
HeatPump-bc08-s1-064,8,2,472,672,0,0.43
HeatPump-bc08-s1-065,8,2,0,672,0,0.12
HeatPump-bc08-s1-066,8,2,293,672,0,0.42
HeatPump-bc08-s1-067,8,1,67,672,0,0.18
HeatPump-bc08-s1-068,8,2,492,672,0,0.11
HeatPump-bc08-s1-069,8,1,52,672,0,0.37
HeatPump-bc08-s1-070,8,2,116,672,0,0.2
HeatPump-bc08-s1-071,8,2,325,672,0,0.24
HeatPump-bc08-s1-072,8,2,467,672,0,0.18
HeatPump-bc08-s1-073,8,2,409,672,0,0.25
HeatPump-bc08-s1-074,8,2,280,672,0,0.26
HeatPump-bc08-s1-075,8,2,213,672,0,0.01
HeatPump-bc08-s1-076,8,1,497,672,0,0.52
HeatPump-bc08-s1-077,8,1,559,672,0,0.53
HeatPump-bc08-s1-078,8,2,204,672,0,0.15
HeatPump-bc08-s1-079,8,1,363,672,0,0.15
HeatPump-bc08-s1-080,8,2,456,672,0,0.23
HeatPump-bc08-s1-081,8,1,184,672,0,0.06
HeatPump-bc08-s1-082,8,1,124,672,0,0.24
HeatPump-bc08-s1-083,8,1,405,672,0,0.04
HeatPump-bc08-s1-084,8,2,522,672,0,0.4
HeatPump-bc08-s1-085,8,1,360,672,0,0.19
HeatPump-bc08-s1-086,8,2,135,672,0,0.09
HeatPump-bc08-s1-087,8,1,232,672,0,0.16
HeatPump-bc08-s1-088,8,2,459,672,0,0.41
HeatPump-bc08-s1-089,8,1,189,672,0,0.11
HeatPump-bc08-s1-090,8,2,575,672,0,0.32
HeatPump-bc08-s1-091,8,1,352,672,0,0.3
HeatPump-bc08-s1-092,8,2,90,672,0,0.03
HeatPump-bc08-s1-093,8,1,525,672,0,0.35
HeatPump-bc08-s1-094,8,2,150,672,0,0.27
HeatPump-bc08-s1-095,8,2,427,672,0,0.05
HeatPump-bc08-s1-096,8,1,177,672,0,0.38
HeatPump-bc08-s1-097,8,1,423,672,0,0.2
HeatPump-bc08-s1-098,8,1,522,672,0,0.05
HeatPump-bc08-s1-099,8,1,448,672,0,0.02
HeatPump-bc09-s0-000,9,0,0,0,0,0.0
HeatPump-bc09-s1-000,9,1,65,672,0,0.38
HeatPump-bc09-s1-001,9,1,171,672,0,0.19
HeatPump-bc09-s1-002,9,2,38,672,0,0.05
HeatPump-bc09-s1-003,9,1,101,672,0,0.03
HeatPump-bc09-s1-004,9,2,532,672,0,0.06
HeatPump-bc09-s1-005,9,2,288,672,0,0.52
HeatPump-bc09-s1-006,9,1,223,672,0,0.04
HeatPump-bc09-s1-007,9,1,479,672,0,0.39
HeatPump-bc09-s1-008,9,1,56,672,0,0.29
HeatPump-bc09-s1-009,9,2,106,672,0,0.1
HeatPump-bc09-s1-010,9,1,572,672,0,0.13
HeatPump-bc09-s1-011,9,2,648,672,0,0.37
HeatPump-bc09-s1-012,9,2,495,672,0,0.33
HeatPump-bc09-s1-013,9,2,127,672,0,0.27
HeatPump-bc09-s1-014,9,2,517,672,0,0.03
HeatPump-bc09-s1-015,9,1,608,672,0,0.03
HeatPump-bc09-s1-016,9,2,474,672,0,0.39
HeatPump-bc09-s1-017,9,2,442,672,0,0.14
HeatPump-bc09-s1-018,9,1,530,672,0,0.31
HeatPump-bc09-s1-019,9,1,128,672,0,0.44
HeatPump-bc09-s1-020,9,2,135,672,0,0.33
HeatPump-bc09-s1-021,9,1,491,672,0,0.06
HeatPump-bc09-s1-022,9,1,37,672,0,0.13
HeatPump-bc09-s1-023,9,2,457,672,0,0.5
HeatPump-bc09-s1-024,9,1,281,672,0,0.28
HeatPump-bc09-s1-025,9,2,0,672,0,0.33
HeatPump-bc09-s1-026,9,1,282,672,0,0.39
HeatPump-bc09-s1-027,9,2,215,672,0,0.08
HeatPump-bc09-s1-028,9,2,669,672,0,0.29
HeatPump-bc09-s1-029,9,1,258,672,0,0.12
HeatPump-bc09-s1-030,9,2,475,672,0,0.0
HeatPump-bc09-s1-031,9,1,666,672,0,0.35
HeatPump-bc09-s1-032,9,2,667,672,0,0.29
HeatPump-bc09-s1-033,9,1,590,672,0,0.17
HeatPump-bc09-s1-034,9,1,131,672,0,0.15
HeatPump-bc09-s1-035,9,1,145,672,0,0.46
HeatPump-bc09-s1-036,9,2,641,672,0,0.04
HeatPump-bc09-s1-037,9,1,260,672,0,0.13
HeatPump-bc09-s1-038,9,2,558,672,0,0.17
HeatPump-bc09-s1-039,9,1,605,672,0,0.26
HeatPump-bc09-s1-040,9,2,517,672,0,0.01
HeatPump-bc09-s1-041,9,2,574,672,0,0.02
HeatPump-bc09-s1-042,9,1,423,672,0,0.08
HeatPump-bc09-s1-043,9,2,488,672,0,0.05
HeatPump-bc09-s1-044,9,1,240,672,0,0.08
HeatPump-bc09-s1-045,9,2,540,672,0,0.18
HeatPump-bc09-s1-046,9,1,136,672,0,0.05
HeatPump-bc09-s1-047,9,2,211,672,0,0.03
HeatPump-bc09-s1-048,9,2,497,672,0,0.03
HeatPump-bc09-s1-049,9,2,66,672,0,0.04
HeatPump-bc09-s1-050,9,1,359,672,0,0.37
